export_res_ 1,export_res_ 2,export_res_ 3,export_res_ 4,export_res_ 5,export_res_ 6,export_res_ 7,export_res_ 8,export_res_ 9,export_res_10,export_res_11,export_res_12,export_res_13,export_res_14,export_res_15,export_res_16,export_res_17,export_res_18,export_res_19,export_res_20,export_res_21,export_res_22,export_res_23,export_res_24,export_res_25,export_res_26,export_res_27,export_res_28,export_res_29,export_res_30,export_res_31,export_res_32,export_res_33,export_res_34,export_res_35,export_res_36,export_res_37,export_res_38,export_res_39,export_res_40,export_res_41
103.662,32.07737,0.7143754,-18.62844,-12.98687,-12.16575,-8.30572,6.408127,5.711853,4.307107,2.746696,3.273082,6.42913,4.402152,7.795612,8.999781,7.996633,3.762378,3.830092,4.828494,0.3816156,-0.7917182,1.436494,-1.073336,-1.350488,3.327168,-1.121544,2.323135,0.9228858,1.027193,6.668547,6.874882,9.573013,8.08298,8.976856,8.406083,3.139853,9.564851,7.522059,8.854687,7.952734
103.6607,32.07756,-1.775046,-19.26616,-17.26435,-14.48181,-8.125686,-6.015572,0.6391132,2.616245,1.081982,0.5734184,2.206245,2.859243,4.436697,4.422608,2.787767,3.02417,2.396292,5.704273,3.997114,-0.9785187,1.03521,-6.600354,-0.6184989,-2.560227,-0.5615327,-2.958145,-2.234732,-1.16537,-0.6068186,-0.09702236,0.4918669,-0.7567087,3.953661,5.517117,2.957639,4.651199,4.882078,6.881543,3.981708
103.6607,32.07755,-2.917557,-18.19964,-14.82207,-15.0737,-8.26225,-6.027248,-0.526976,1.06292,1.074277,-0.283111,1.092196,4.659197,1.366577,6.570181,4.955253,1.183162,1.271583,4.787583,4.221471,0.3046684,-0.2248025,1.75109,-0.8146947,-6.936912,-2.420792,-4.119055,-1.949881,-2.173246,-1.642433,0.2978253,-1.239575,-1.963446,2.678355,4.665328,1.664166,3.138343,4.743913,6.604815,1.851946
103.6607,32.07756,-1.936518,-17.12624,-16.03895,-12.88242,-4.397417,-3.482624,3.156406,4.855106,5.712214,2.892197,3.198705,2.941288,6.002023,6.204149,4.607876,6.884212,4.06931,5.199927,0.6166258,0.1146267,-1.843483,-6.934762,0.8800849,-0.8737856,-0.6024455,-3.854758,-2.774518,-0.5608645,1.253147,-0.2990944,1.162196,1.964353,5.619515,4.79909,3.399707,3.689366,5.198647,7.913805,5.372814
103.6606,32.07757,-4.511126,-18.05862,-14.03112,-12.29882,-6.495568,-5.117494,0.5749375,1.632936,3.362407,2.933915,1.820248,1.739414,6.523131,7.304137,5.598362,5.562676,3.039395,6.256017,-0.8962488,-1.730458,-1.69269,-3.357398,-1.807157,-0.07107069,0.6616111,9.063689,1.78313,-1.20612,0.4885957,-0.8223379,2.918558,-1.099331,4.183634,2.620843,3.791572,4.727901,5.92286,7.01967,6.209987
103.6606,32.07758,-5.175197,-16.51595,-7.929606,-8.450644,-3.887732,-0.3314317,2.803273,1.351341,2.049125,1.885831,4.40767,5.324708,4.87816,6.289729,4.510248,5.72743,6.409157,1.390094,6.799829,-2.041917,-0.9529067,-4.184544,-3.451534,-4.447931,0.1720015,3.124338,1.999072,1.718493,2.571482,2.383399,2.881356,2.29172,0.6905778,1.206044,-4.917995,0.8948323,1.827729,3.41254,2.628096
103.6605,32.07758,-3.200965,-17.18975,-11.18505,-10.37668,-6.776066,-4.139476,2.029294,2.527183,3.670144,4.56619,5.706737,6.033374,6.837471,6.960542,5.360521,6.266035,2.450727,3.096152,3.979792,-0.4726704,-0.506265,-1.741495,-2.063085,-0.04836335,-1.175019,1.244924,1.355584,1.127502,2.512429,2.239597,2.79281,3.112117,2.668011,4.064247,4.189697,3.574388,4.230254,7.412853,3.09385
103.6606,32.07758,-3.632644,-17.29624,-12.43411,-10.62023,-5.108528,-5.518312,1.356852,1.865778,2.512234,4.163101,4.802377,4.969202,7.90757,6.904764,5.219272,6.475926,2.241771,5.990435,0.5376173,-0.3875111,-0.3492394,-1.618045,-1.407603,-0.5042487,1.812276,3.345325,0.7690781,-0.9508082,2.066225,1.195573,3.253561,0.6749043,4.344476,4.329821,1.74536,4.483328,4.573011,6.735763,5.558546
103.6605,32.07759,-3.393977,-16.76985,-11.7434,-11.67372,-6.417304,-5.30047,1.147115,1.183162,3.63117,5.902592,6.20222,5.794405,7.276372,7.871717,6.281049,6.795147,3.232632,2.761155,1.962075,1.457161,0.7017326,-0.4432216,-1.569434,0.679583,-1.701189,1.570787,2.107791,1.975585,3.573699,4.586339,3.679478,3.407727,3.556618,3.093819,2.581586,2.629487,3.421936,8.28762,2.73856
103.6603,32.07762,-1.387824,-22.18163,-10.86165,-8.605496,-6.195601,-5.124671,-5.326777,3.195285,0.4175088,5.118472,6.184169,6.20537,8.72287,9.291851,7.926028,8.317432,6.806013,4.204833,0.3205884,-7.070658,2.09104,-3.732388,-1.121256,6.625125,2.665974,-0.07742471,2.514608,-2.983306,3.382851,4.202363,-0.194994,1.675006,1.721709,3.535853,-2.677864,5.496552,4.239498,1.646191,3.619108
103.6625,32.07741,1.710324,-15.18594,-16.62316,-9.229735,-5.159899,-10.4964,6.639594,6.53116,9.582734,10.27438,2.578798,7.584208,19.78001,-0.8774914,-1.752021,12.13253,0.4820623,0.2195719,5.369518,2.642633,0.804367,1.638008,-0.7819818,0.7606866,3.601865,14.14935,5.43072,2.900439,12.01567,4.155113,9.088782,10.89583,11.61392,14.92867,14.89326,12.65606,8.987393,15.75642,12.23396
103.6626,32.07741,4.18863,-25.0937,-22.94114,-17.61983,-14.75154,-11.4238,-0.7260826,-1.087103,-3.829142,1.098108,-3.124551,-0.5975986,11.03377,1.911082,1.075779,13.56404,-1.416117,3.195737,2.535274,2.627885,-0.6545605,3.700062,-1.144348,-4.76628,-1.727102,0.1009908,-3.030983,0.150779,11.98558,-0.6140297,4.936879,4.639612,5.432897,10.15651,10.22169,6.567971,5.818099,15.31716,5.089641
103.6623,32.07745,0.5927674,-20.67624,-14.39056,-10.79739,-9.634743,-6.860241,0.520077,3.38182,2.426739,9.146901,5.502029,3.094599,2.160502,6.828432,6.082982,9.011692,3.70808,1.877578,2.330918,2.968638,0.764675,-3.36745,-0.3463391,-1.296472,-1.719637,-0.9249629,2.913362,4.752444,3.78283,6.227183,7.02535,5.004108,5.023956,5.273387,5.887228,7.419041,7.327179,11.13962,7.255649
103.6623,32.07745,0.1374033,-21.91669,-17.06952,-13.45068,-5.311221,-6.964448,-1.108525,0.7105448,2.895725,2.993539,4.376941,6.271354,6.647187,6.093719,5.227036,5.098037,5.959005,4.383008,3.004724,0.8548264,-0.5120276,-5.055791,-4.195431,-2.115776,-1.679264,-0.3350517,-0.3739987,2.333532,1.915587,3.915437,3.602979,3.633033,5.799297,5.729879,4.952745,5.941214,5.676545,8.970219,5.465184
103.6622,32.07746,0.2339205,-19.24415,-14.96092,-8.399475,-6.674744,-5.422499,0.5844905,2.896038,4.360661,6.425709,4.95556,7.580268,4.49129,5.976054,4.954249,5.668448,3.175287,4.549172,2.055202,1.021698,3.612863,-0.4071622,0.6054752,-0.4349123,-0.8360161,-1.246778,0.3905669,2.851802,1.080687,3.052008,5.524432,4.699404,6.275646,6.998987,5.569002,4.651929,6.67948,9.731612,6.217793
103.6622,32.07746,-0.3187895,-18.33184,-13.09299,-8.35771,-7.68737,-7.212206,0.2309387,4.733096,6.278883,8.956123,3.721589,5.431769,3.959879,5.442829,4.278244,6.589328,1.910188,6.532947,1.485275,0.6714565,3.103014,-1.983417,0.4908924,-0.2807511,-2.501878,-2.016088,-1.200901,4.272871,0.9621099,1.880205,5.860745,4.890747,10.28696,4.888533,7.585726,7.876136,4.93651,10.81676,3.987931
103.6621,32.07747,-2.510798,-15.05594,-11.27179,-5.86031,-6.909407,-3.638105,-0.4000031,4.18395,-0.1318516,7.05071,4.395802,12.87317,7.063222,6.015294,4.94121,5.824832,7.400616,6.015293,2.418602,0.5792591,-3.052651,3.395812,0.8802617,-3.606099,-4.20085,1.860037,2.971404,2.776676,4.294005,10.32076,6.062497,3.191404,5.818803,3.259659,4.571034,3.530219,2.780197,5.354581,4.545592
103.6621,32.07748,-0.5727033,-18.59501,-16.3857,-10.36336,-5.058083,-3.43928,1.029488,1.387093,3.288916,4.045273,5.399573,10.61444,3.711125,5.412662,4.390221,5.022656,6.411502,5.937208,0.5802633,3.534291,-0.6794819,0.07020146,-1.590764,0.09356967,-2.081113,2.289386,1.662635,3.504771,2.918103,6.685146,6.539135,5.028573,3.969484,6.517911,4.84471,8.485826,8.205547,7.062481,7.715335
103.662,32.07748,0.01158258,-19.30764,-16.16264,-12.06196,-5.824446,-3.68839,-0.5925283,1.641992,2.280475,4.329663,5.306633,5.883879,4.440273,5.758473,4.712458,4.979281,4.737277,3.664318,2.912935,2.203753,0.6686071,-0.8926056,-1.369197,-0.53158,-1.125903,0.7729443,-0.08366284,1.813119,1.822304,4.263005,4.942911,4.17048,5.303934,5.081295,4.449302,5.173481,6.705094,9.238964,6.354942
103.6621,32.07748,-0.127281,-16.67855,-15.31125,-6.883616,-6.222714,-3.289465,1.365681,3.296332,3.011894,7.411744,5.086292,7.380316,4.242799,4.982048,4.172419,5.082465,4.199711,4.960396,4.156575,0.172097,0.6150073,0.2404276,0.4337631,-1.509827,-2.315043,1.090165,-0.3183426,3.077973,4.865071,9.538712,7.890681,3.027128,4.238823,6.068992,6.058853,4.687391,4.315996,8.040308,2.425978
103.662,32.07749,-0.4126627,-17.47212,-13.18367,-10.31799,-2.65222,-2.796453,-0.7557922,4.647086,2.807574,6.199872,5.801707,5.349699,5.00655,6.091955,5.069589,5.544404,4.701973,3.412837,3.216285,2.389848,0.5448058,-2.0561,-1.842044,-1.641544,-0.6469637,0.07957989,-2.032784,-0.11678,1.111346,2.776193,4.063062,3.406228,3.879566,4.478971,2.814992,3.622511,5.487829,8.034838,4.670511
103.662,32.0775,-0.3846209,-17.5845,-13.12369,-9.751089,-5.892452,-5.528533,-1.023246,3.139537,2.997723,6.006184,4.748767,6.263705,5.757369,6.82157,5.80796,3.713924,3.469996,3.532568,3.278626,2.264166,0.4501333,-2.853519,-3.112658,-0.9682981,-1.722146,-1.501493,-2.273437,0.1520586,1.30167,1.75984,3.552202,3.110727,4.148232,6.709843,5.892167,6.204763,6.782219,7.680269,4.273708
103.6619,32.0775,0.6405888,-19.46178,-15.33585,-11.42215,-7.743287,-6.167887,0.03213735,2.44859,2.802239,4.185341,5.097741,4.413914,5.6341,5.827483,4.781792,4.204817,4.089127,3.65571,3.948639,0.9560718,1.114072,-2.102047,-1.407687,-0.7289966,-2.008359,-1.140654,-1.067605,2.235917,2.607709,3.983386,4.646076,5.261813,5.513356,6.852185,5.564878,7.089263,7.744524,10.04857,6.501888
103.6619,32.0775,1.056529,-19.47449,-15.15776,-11.52547,-9.638168,-8.594844,0.1750869,2.836587,2.602993,4.780849,7.699554,8.00343,5.084277,5.205259,4.313725,1.638559,4.591286,5.028055,4.888134,1.943036,1.062573,1.359589,-3.720997,-1.820239,-1.269729,-0.4210951,-3.144817,7.472094,3.654138,2.469571,6.668568,3.932351,7.279844,6.029433,5.917103,7.327201,5.936397,8.32637,7.236542
103.6619,32.07751,-1.523967,-14.51449,-13.80693,-9.055679,-6.50951,-5.278944,3.983891,0.2423366,6.018026,4.086918,3.729633,6.940651,6.735186,8.353537,7.287066,8.440694,0.358703,0.662703,4.148472,2.104623,-3.245383,-3.308921,-2.127461,2.219212,1.091929,-0.9884441,-0.726536,-3.039446,2.457436,7.333215,7.094836,9.886077,8.383188,8.575557,6.883174,5.013744,7.721953,11.24046,5.998878
103.6607,32.07768,-4.919855,-10.62175,-7.419065,-13.50853,1.31943,4.083555,-0.2236523,2.094095,-3.415381,2.431824,6.199468,7.540774,2.306967,10.43851,8.989802,5.094178,5.711916,3.610129,0.8442717,2.469073,-6.946005,-4.791536,-5.213486,-3.866725,2.441291,4.695235,-6.431969,-3.751944,-3.159898,-1.413255,2.430616,-1.359469,-1.063154,4.218599,-1.197254,1.530836,2.182937,5.944373,-2.238784
103.6607,32.07769,-2.023371,-22.92659,-7.425523,0.8727459,-5.464467,-2.130454,-0.1685814,0.324421,6.738837,5.32958,4.372769,6.211149,5.937616,5.978439,4.449832,2.170044,4.807293,2.837014,5.884855,-0.1856642,-0.1984372,-3.198646,3.202816,-4.680432,-4.69625,-5.331521,-3.976442,-2.550578,-1.595322,0.5377479,-0.2514477,-0.4412242,2.147773,7.621486,0.03630039,5.414388,2.090632,3.54911,1.314195
103.6605,32.07771,-2.722076,-17.3536,-14.23198,-11.14701,-8.489698,-6.755954,0.07536949,1.626729,3.318493,4.734297,4.271414,5.819743,8.985373,5.184446,3.536326,5.271595,2.832482,6.524917,2.219529,0.3778627,-1.022256,-1.443012,-2.09893,-1.045081,-1.622019,0.9322093,0.5177082,0.3988823,2.094731,-0.2469826,3.305943,0.1320852,2.646466,3.895357,3.386382,4.980111,4.960895,7.90097,4.612919
103.6604,32.07772,-3.221128,-17.11831,-11.7266,-9.75683,-7.354873,-4.447937,1.283978,1.830304,2.87666,5.139338,6.185619,7.007559,7.038159,7.683945,6.230461,6.741313,3.501359,2.925657,4.522938,0.07425059,-1.99225,-1.887888,-3.760662,-2.494396,0.2089996,1.710455,1.506733,1.516206,3.314921,2.28035,2.62966,2.66082,0.3476861,4.001966,2.203384,1.88214,3.297897,6.241729,4.057022
103.6605,32.07772,-2.277255,-14.31745,-16.33385,-10.88249,-3.403303,-0.529507,1.603482,2.108523,2.552837,4.259261,6.069906,5.283631,9.552955,4.80616,3.351633,8.522073,5.069483,5.700024,0.9536601,2.359173,-0.01720993,-0.7205946,-2.102487,-1.861935,0.8768395,6.06974,3.655401,2.063365,5.434399,5.97149,4.560026,4.558776,3.041038,3.626813,1.961075,4.335933,4.895631,8.95311,6.139474
103.6604,32.07773,-2.010227,-19.14915,-13.33634,-9.634911,3.791708,0.7422813,0.3546894,0.3442492,2.508677,4.974723,5.74858,6.657718,5.701171,5.641268,4.295952,5.809029,3.136574,3.796824,4.072997,1.910911,-0.2152957,-2.431751,-1.646926,-0.8525494,-1.827124,-0.1247989,0.8908104,0.4503459,3.201847,1.900679,1.702495,2.072005,1.108718,2.371706,-0.237358,3.587426,5.710481,6.663494,3.239441
103.6603,32.07774,-2.329813,-19.36573,-14.80097,-13.4173,-8.290321,-6.372225,0.873675,2.556674,1.44921,4.641557,4.208726,5.300107,8.088973,6.485287,4.861016,5.575861,2.490043,3.778903,3.954881,-1.548833,-0.5644172,-1.97221,-2.519983,0.5769632,-1.820602,-2.055412,-0.678198,-0.9488698,1.481853,0.2957775,1.6845,1.048057,2.884528,2.301446,1.920934,3.233817,4.434887,8.249022,4.242763
103.6604,32.07774,-3.596193,-18.60206,-14.22238,-14.42903,-6.534038,-4.084961,1.203343,2.795382,0.8484558,4.537693,4.830902,5.211681,8.696342,8.493092,6.853643,4.497118,0.6903368,2.289647,2.45953,2.337899,-0.8434657,-0.7773515,-2.563872,0.6442033,0.7322735,0.340084,0.9096432,-0.473028,0.6269045,-0.1607919,4.179674,1.924482,2.496649,2.703237,1.915734,4.437658,4.066659,7.76454,5.232096
103.6626,32.07753,1.894551,-19.12123,-16.67415,-10.21648,-6.926942,-4.341849,-0.2126217,3.633314,4.270471,4.605264,8.449768,3.526364,4.298347,5.489902,4.482475,6.181707,3.506206,3.538926,3.364801,1.512279,2.562184,0.9095104,-0.5446754,0.391114,-2.71402,-2.620896,-1.300077,3.050837,3.361266,4.287516,6.663474,3.859584,4.751966,7.235997,4.937267,5.338706,8.772113,12.27763,11.27873
103.6626,32.07753,0.9702999,-18.9889,-15.23095,-10.58648,-7.901542,-3.500695,-0.05345771,3.040499,3.311013,4.569812,8.260902,6.166616,5.970055,5.904296,4.931202,4.45513,4.764208,3.391967,3.342522,1.864587,1.388492,2.24598,-1.23234,-0.1271372,-1.726027,-0.01491794,0.005508068,3.709517,3.960879,5.084374,5.616418,4.721796,5.516456,4.666354,6.294335,3.887048,8.049784,10.54761,8.009727
103.6626,32.07753,0.1582556,-17.70298,-14.38859,-8.058842,4.511672,3.379777,3.878226,3.856222,5.362046,6.217527,9.150084,7.6717,6.432058,5.605792,4.692825,4.020764,5.034821,4.119755,2.713366,1.714808,1.531,0.9624577,-2.839079,5.534937,-2.520711,3.571283,4.58592,6.865341,5.034982,5.684101,6.711663,7.63199,10.54285,6.69968,9.364686,4.519964,8.102036,9.08389,8.588443
103.6625,32.07754,3.10948,-24.1309,-21.34041,-17.53883,-11.72925,-8.383004,-3.005907,0.009974058,-2.308229,-0.7367002,0.8367959,4.951217,4.356859,2.394292,1.663114,7.323121,4.29344,2.548145,3.669982,3.299153,-0.6809531,2.358005,-0.6150031,-3.264952,-1.72224,-2.191609,-2.595155,-0.01295849,0.2524048,1.113101,3.07591,2.406259,3.835382,7.700832,4.43236,5.915666,5.57771,12.72499,3.216974
103.6624,32.07755,-0.7023791,-14.2154,-11.45406,-4.825794,0.8819265,-0.9307255,5.285353,1.041539,6.161899,9.750327,9.038928,11.24976,8.349536,9.934465,8.725002,6.713005,4.47129,5.38118,-3.540418,0.5474343,4.731139,2.794624,1.7231,3.307183,3.046056,1.401922,3.228508,4.279553,0.9321604,1.489394,5.346356,9.637857,5.981082,10.66471,4.999183,8.287683,10.25964,11.07706,8.840987
103.6624,32.07756,-1.730152,-17.22773,-15.1115,-9.093967,-4.712226,-3.533342,-2.532086,2.035539,0.8294506,2.949029,4.594922,13.14048,3.718361,7.484274,6.286077,3.846679,0.5549051,0.5691354,4.393052,5.808305,0.2021394,0.7963735,-1.462411,-1.089702,-0.9353536,-1.346386,-2.073714,0.5449363,2.218279,4.553583,3.099142,2.888272,5.392509,6.386895,4.968865,4.289034,6.093263,6.134431,5.984984
103.6624,32.07756,-0.3446005,-16.8229,-17.34592,-10.81004,-5.696044,-4.84091,-4.418344,3.534681,1.597306,2.886754,4.346387,9.731552,3.567997,6.285295,5.296793,5.711813,4.758286,2.054454,3.185298,2.021939,-0.4499923,-0.1809095,-0.06188799,0.4741245,2.089422,0.00570788,-0.08610846,2.660803,2.206251,5.281544,3.911157,3.379693,5.269056,4.936439,3.07219,5.229554,6.323727,7.260128,6.183263
103.6623,32.07757,-0.2138858,-17.87413,-13.52017,-8.061935,-8.005572,-5.007777,1.39072,3.043142,3.49723,6.276225,5.494373,8.639629,5.197716,6.564435,5.599967,5.473564,2.379695,5.334443,0.3529762,2.799894,1.705703,1.314101,0.5439556,0.5014243,3.156099,1.910608,5.280907,4.457973,4.320286,7.608612,8.410841,5.817374,7.319359,9.236559,6.178003,7.003285,8.940546,11.98946,8.745576
103.6624,32.07756,0.1600781,-19.73328,-18.06785,-11.39266,-9.934898,-6.75329,-1.215927,2.573414,1.603445,1.942781,3.357099,5.773827,2.81703,4.137866,3.145212,3.995785,5.811017,3.034207,5.067639,-0.3611732,-0.2274481,-2.682024,-0.6173877,-0.1421056,-0.3090969,0.0003199107,0.1861019,4.471364,0.9549792,2.871637,4.458911,3.815482,6.274217,3.093141,6.511594,3.15714,7.913609,8.386657,5.152383
103.6623,32.07758,-0.1779683,-18.84418,-15.72552,-9.696262,-9.431254,-5.639432,0.1440935,3.522657,3.734867,6.102063,5.905306,6.710307,5.305562,6.765211,5.785175,5.539116,3.978741,3.17602,2.46018,2.189578,1.700582,-1.18608,-0.447433,-1.010771,0.1119951,0.1184027,1.642416,3.524172,2.855257,6.000515,6.028936,4.845904,5.543087,6.437256,4.965274,5.859463,6.542813,8.997413,6.691432
103.6622,32.07758,0.09243032,-19.0519,-16.39886,-11.10099,-7.678,-5.429583,-0.5585988,3.291757,3.616311,4.418531,6.833551,6.78791,5.404212,6.14654,5.164455,4.91095,5.334194,3.450466,3.092628,2.478634,1.252775,-0.9012411,-2.795897,-0.6647134,-0.6483022,-0.1409985,0.1796637,3.642645,1.559017,4.667892,5.081293,5.219886,5.85404,5.739236,4.818692,5.488233,5.980174,8.328075,6.475639
103.6621,32.07759,-0.4643087,-19.12881,-15.4079,-11.1709,-10.01378,-6.929792,0.653225,2.659536,4.302947,3.826845,3.140302,7.191716,5.40993,6.059305,4.974325,5.167544,2.763057,5.742218,2.2114,0.8829911,0.8461785,-3.744626,-1.185004,-1.304604,-2.39602,-2.130872,-2.432831,-0.07451814,-0.5403129,1.812449,3.327785,2.301722,4.721457,5.716588,5.439685,2.904206,3.861919,9.415321,4.716658
103.6622,32.07759,0.2851676,-18.97502,-16.71398,-12.10555,-13.91322,-10.8959,-0.6919217,0.2817214,3.687819,3.19981,6.888416,7.303916,4.960997,4.553218,3.411724,2.603079,0.7289282,5.703877,6.493622,2.366137,1.019223,1.578669,-4.290853,-0.6714084,-1.934685,-0.6784486,-1.103728,2.403782,0.7989492,1.842266,3.99984,4.776608,6.320567,5.303075,4.632672,5.484347,7.561833,8.819393,6.604723
103.6622,32.07759,0.1124271,-19.17435,-15.59035,-10.64317,-8.271111,-6.210296,0.498041,1.911519,3.359393,3.906936,6.416405,6.999212,6.784606,7.242928,6.135406,4.984292,3.824224,5.437025,1.081329,0.9959912,2.693366,-3.109551,-1.481919,-0.4561969,-1.924951,-1.491931,-1.645494,2.104122,1.467844,2.792815,4.804224,4.206119,4.99502,7.332989,5.984306,4.000109,6.888669,9.910104,6.900144
103.6621,32.0776,-0.5433903,-16.75467,-13.4926,-9.804207,-8.362449,-7.81392,1.711967,6.06633,6.146051,5.950387,6.24263,8.260713,5.822688,5.880854,4.781848,5.298069,4.044605,3.437084,4.384725,1.865067,0.6470678,-1.86128,0.05814377,-1.563086,-2.580439,-1.975741,-1.503498,3.212188,0.5573555,2.575956,2.364969,5.640982,2.342199,2.878952,3.896133,4.187627,5.920536,8.883563,6.305712
103.6621,32.07761,-0.7401551,-18.50196,-13.81071,-11.33828,-9.082631,-6.720394,-1.976776,1.442332,0.9820312,3.28817,2.877287,7.81355,5.768283,5.236932,4.109282,4.409791,3.809273,4.704848,2.353012,0.8297639,1.248763,2.131058,-1.915373,0.05194971,-1.543077,-1.412488,1.708755,0.2931624,3.288698,6.378856,4.918314,1.823891,4.677059,4.435898,5.197347,5.032671,6.285815,9.39192,4.504345
103.662,32.07761,0.01599196,-17.25121,-12.78449,-11.12277,-10.43601,-5.411357,-0.3966525,2.058299,2.248688,3.230058,3.517892,8.119348,5.717723,5.029386,4.023563,5.002845,1.089459,3.685851,3.754076,0.3659797,2.317477,0.4181296,0.3684845,0.5879264,-2.362173,-0.8961204,0.1988289,-0.7812452,4.479157,6.74663,6.99443,0.6154745,5.159863,8.253427,6.655303,2.411382,4.938343,10.58403,3.875118
103.662,32.07761,-0.3789889,-15.17878,-12.10806,-8.954086,-4.115698,-1.875152,-0.1613287,1.807923,2.21785,6.009413,5.863696,5.916682,5.944551,6.682765,5.596171,6.757866,7.259089,6.510616,1.602487,-2.588177,0.6609882,-2.37033,-1.126172,0.05588546,-1.71079,1.655178,1.009748,6.103928,4.140263,7.433387,12.32032,5.549792,4.772114,8.975764,4.174516,11.29699,4.206471,11.44332,8.287596
103.662,32.07762,-0.04012151,-19.09687,-16.08705,-11.94259,-6.018893,-3.228282,-0.8832155,1.067839,1.150405,4.968699,5.761847,6.013367,5.267793,6.370147,5.281835,4.225175,4.550489,4.164073,2.730202,2.068111,0.6004134,-0.2573029,-1.933229,-0.3926336,-1.072791,0.202213,-0.1410847,1.666872,1.950413,3.928852,5.041965,3.744856,4.668859,5.624468,4.107749,5.547644,6.523473,9.250902,6.079648
103.662,32.07762,-0.5972678,-18.83624,-16.85887,-10.54852,0.1216671,-0.460642,-0.6175571,3.221543,3.509391,5.20919,6.019857,5.829762,5.305139,6.695711,5.607469,4.553657,3.883048,3.615938,3.569209,1.170307,0.9979593,-0.9600857,-2.208081,-1.522611,-0.3276128,-0.6187326,-1.407479,0.02998742,0.4991002,2.87888,2.946872,2.446313,3.430348,4.675476,2.226361,3.137989,5.37649,8.557422,4.544799
103.6619,32.07763,0.5377862,-18.78023,-14.18669,-10.74742,-5.040395,-3.873761,-0.8592539,2.004114,3.351431,5.71632,3.516829,5.784456,5.324911,5.318489,4.329417,3.579406,4.089466,4.163242,3.205311,2.162392,0.1782029,-1.494577,-4.5264,0.8091784,-1.641388,-1.5078,-1.421696,-0.4416536,0.5757903,0.178606,2.923656,3.169707,4.54104,5.911359,7.71554,6.517968,6.915658,9.254247,7.998846
103.6619,32.07764,-1.739079,-19.50611,-13.50118,-10.61196,-8.334271,-6.514995,0.6745791,4.544466,3.676805,6.45363,5.802515,7.405816,6.087702,6.420668,5.238006,5.841507,3.460155,4.896549,2.399521,2.98122,-0.1396242,-0.3580222,-3.592456,-1.894286,-0.3201601,1.508175,0.6113685,3.555045,2.526966,4.432275,5.578367,4.681416,4.995528,2.777761,6.166583,6.042101,4.072833,7.950976,6.163619
103.6619,32.07763,0.4141359,-20.12647,-15.37634,-11.30181,-8.264725,-6.384311,-1.08951,2.850657,3.695457,5.011695,4.136681,3.955964,5.3168,5.170437,4.0428,4.720203,4.047482,4.541071,3.604182,1.608237,0.7643235,-1.116219,-2.003325,-0.2112295,-2.052889,-0.6110989,-0.5617483,1.380583,2.295902,3.434836,3.360333,4.64591,4.073297,5.512805,5.211035,6.521092,6.086048,9.487218,6.608551
103.6581,32.07808,-10.10732,-30.04995,-28.14552,1.269288,1.695392,-20.50427,11.13929,19.40187,18.50763,23.99807,12.01223,9.168187,36.44989,14.45719,12.05531,5.147922,4.628526,8.270682,0.5770579,1.191261,-7.507494,-7.865996,-10.89983,-11.97546,-9.645387,-3.160404,-2.293808,-5.420619,2.23924,7.230804,3.397949,5.908591,1.121474,3.094652,3.723381,1.332634,11.54841,6.128555,-0.6386828
103.6609,32.07779,-2.647186,-14.35028,-11.10697,-9.278825,-6.261528,0.5706155,6.231422,1.919235,-5.232298,3.007994,4.373417,1.782474,7.984553,6.056273,4.247366,1.638527,2.249693,-0.2019442,6.122826,-0.10282,-1.779198,0.9688938,-1.3087,6.183098,1.309301,-2.226231,-0.9041433,-0.06224999,-3.232987,-3.573781,-1.189938,0.0626604,0.3359126,2.834594,0.6699951,0.3863175,0.8301692,11.60567,5.905495
103.6608,32.07779,-3.39781,-16.14385,-11.29301,-8.971517,-6.919913,-5.344365,4.105579,-0.8978336,-2.196507,5.723564,4.976375,2.881127,9.056336,6.751891,5.1522,5.551832,3.96935,4.673927,1.330368,1.916924,2.084284,-2.216051,-1.393983,-5.470455,2.313777,0.9606645,0.5746713,0.5817071,1.248436,-0.2091342,4.263023,4.256734,5.639727,5.428828,2.06396,4.355816,3.369993,3.906114,3.294041
103.6607,32.07781,-3.007499,-17.7474,-10.63964,-7.073479,-4.196774,-3.548774,0.3092558,4.02024,3.043439,6.861962,6.976346,6.490375,8.420725,7.172521,5.702406,7.035413,5.974281,1.468505,2.49218,0.4251295,0.2193767,-2.457582,1.165041,-1.9287,1.159617,3.799862,2.3649,1.214539,0.3373095,4.132917,3.426094,3.919965,4.083115,2.70676,2.241424,3.639241,5.965121,9.2733,6.033817
103.6608,32.0778,1.980244,-22.5776,-13.52147,-29.05784,-11.74155,-9.086176,-8.554704,-1.94197,1.806197,2.377873,8.239967,-4.794432,1.273215,3.942957,3.016232,9.568865,6.609485,4.368454,6.293156,1.012002,-0.3295817,1.944432,-0.01166201,-7.973086,-2.12476,3.587108,0.06508302,-2.694871,-0.596855,1.089223,3.376127,3.945993,0.08957291,0.5920369,-0.5577865,-0.1137788,0.5933405,9.269308,1.367212
